2024-03-23 17:34:41,116 Started
2024-03-23 17:34:41,119 [0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:34:41,119 [3, 3, 0, 0, 1, 1, 0, 1, 0, 0, 4, 0, 3, 1, 0, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:34:41,119 [3, 0, 0, 1, 0, 0, 1, 0, 1, 2, 3, 0, 3, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:34:41,119 [3, 3, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:34:41,119 [1, 0, 0, 1, 1, 0, 1, 1, 1, 2, 1, 0, 2, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:34:41,119 [3, 0, 0, 1, 1, 0, 1, 1, 0, 2, 2, 1, 4, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 0, 0, 1, 1, 0, 0, 1, 1, 0, 6, 1, 3, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 0, 0, 1, 0, 1, 1, 1, 1, 1, 6, 1, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 0, 0, 0, 1, 1, 1, 0, 1, 0, 6, 0, 2, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 0, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 2, 0, 0, 1, 1, 0, 1, 1, 0, 6, 1, 3, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 0, 0, 0, 1, 1, 1, 1, 1, 0, 6, 0, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [0, 3, 0, 0, 0, 1, 1, 1, 0, 2, 1, 0, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:41:01,782 [3, 0, 0, 0, 1, 1, 1, 0, 1, 0, 6, 0, 2, 0, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:46:51,951 [2, 2, 0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:46:51,951 [2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 4, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:46:51,951 [2, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:46:51,951 [3, 2, 0, 1, 1, 0, 1, 0, 0, 1, 3, 0, 4, 1, 0, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:46:51,951 [0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 3, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:46:51,951 [3, 1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1, 3, 1, 1, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,977 [3, 3, 0, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,977 [3, 3, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,977 [3, 0, 0, 0, 1, 0, 0, 0, 0, 2, 5, 0, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,977 [3, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 0, 4, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,977 [3, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,977 [3, 0, 0, 0, 0, 1, 1, 1, 1, 2, 5, 1, 2, 0, 1, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,977 [3, 3, 0, 1, 1, 1, 1, 1, 0, 0, 6, 1, 2, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,977 [3, 3, 0, 1, 1, 1, 1, 1, 0, 1, 3, 1, 2, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,978 [3, 3, 0, 1, 1, 1, 1, 0, 0, 2, 5, 0, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,978 [3, 0, 0, 0, 0, 1, 1, 1, 1, 2, 6, 0, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:53:32,978 [3, 0, 0, 0, 1, 0, 1, 0, 0, 2, 6, 0, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:59:38,752 [1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:59:38,752 [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:59:38,752 [3, 2, 0, 1, 1, 0, 1, 0, 0, 1, 5, 0, 4, 1, 0, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:59:38,752 [0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 3, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 17:59:38,752 [3, 1, 0, 0, 0, 1, 1, 0, 0, 1, 3, 1, 3, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
