2024-03-23 21:13:43,306 Started
2024-03-23 21:13:43,308 [2, 1, 0, 0, 1, 0, 0, 1, 1, 0, 6, 1, 2, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:13:43,308 [2, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:13:43,308 [1, 3, 0, 0, 1, 1, 1, 0, 0, 2, 0, 1, 3, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:13:43,308 [0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 6, 0, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:13:43,308 [3, 0, 0, 1, 0, 1, 0, 1, 1, 2, 4, 1, 3, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:13:43,308 [0, 3, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 3, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,908 [3, 0, 0, 1, 1, 0, 1, 0, 1, 2, 0, 1, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [3, 1, 0, 1, 1, 1, 1, 1, 1, 1, 6, 0, 3, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [3, 2, 0, 1, 1, 1, 0, 0, 0, 1, 2, 1, 4, 0, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [2, 0, 0, 0, 0, 1, 1, 1, 1, 2, 4, 0, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [3, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 6, 0, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [3, 2, 0, 1, 1, 0, 1, 0, 1, 2, 0, 1, 4, 0, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [1, 2, 0, 0, 0, 1, 1, 0, 1, 2, 4, 1, 4, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [3, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 4, 0, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [3, 1, 0, 1, 1, 0, 1, 0, 1, 2, 6, 1, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [3, 2, 0, 0, 0, 0, 1, 1, 1, 2, 6, 0, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:22:10,909 [3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:29:05,460 [2, 2, 0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:29:05,461 [2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 4, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:29:05,461 [2, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:29:05,461 [2, 2, 0, 1, 1, 0, 1, 0, 0, 1, 5, 0, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:29:05,461 [0, 3, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 3, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:29:05,461 [3, 1, 0, 0, 0, 1, 1, 0, 0, 1, 3, 1, 3, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:36:42,669 [3, 3, 0, 1, 1, 1, 1, 1, 0, 0, 4, 1, 2, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:36:42,669 [3, 3, 0, 1, 1, 1, 1, 1, 0, 0, 4, 1, 2, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:36:42,669 [0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 6, 1, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-23 21:36:42,669 [3, 3, 0, 1, 1, 0, 0, 0, 0, 0, 4, 1, 2, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
