2024-03-22 14:46:29,726 Started
2024-03-22 15:06:45,967 [3, 0, 0, 1, 0, 0, 1, 0, 1, 0, 6, 0, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:06:45,967 [0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 1, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:06:45,967 [3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:06:45,967 [3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:06:45,967 [0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 4, 1, 4, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:06:45,967 [2, 1, 0, 0, 0, 1, 1, 0, 1, 2, 6, 0, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:06:45,967 [0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 2, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:06:45,967 [3, 0, 0, 1, 0, 0, 1, 0, 1, 0, 6, 0, 4, 0, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:06:45,967 [0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 4, 1, 3, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:13:46,083 [1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:13:46,084 [2, 2, 0, 1, 0, 1, 1, 0, 0, 0, 6, 1, 3, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,960 [3, 3, 0, 0, 0, 1, 0, 1, 1, 2, 6, 1, 4, 0, 1, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,960 [3, 3, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 4, 0, 0, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,960 [3, 3, 0, 1, 1, 1, 1, 0, 0, 2, 6, 0, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,960 [3, 3, 0, 1, 1, 1, 0, 0, 1, 2, 6, 1, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,960 [3, 3, 0, 0, 0, 1, 1, 1, 0, 2, 6, 0, 4, 1, 0, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,961 [3, 3, 0, 1, 0, 0, 0, 1, 0, 2, 6, 1, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,961 [3, 3, 0, 0, 0, 1, 0, 1, 1, 2, 6, 1, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,961 [3, 2, 0, 1, 0, 0, 1, 1, 1, 2, 6, 1, 4, 0, 0, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,961 [1, 3, 0, 1, 0, 1, 1, 1, 0, 0, 3, 1, 2, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,961 [0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:21:13,961 [3, 2, 0, 0, 0, 1, 0, 1, 0, 0, 5, 1, 2, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:27:57,828 [1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:27:57,828 [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 4, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:27:57,828 [1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:27:57,828 [3, 1, 0, 0, 0, 1, 1, 0, 0, 1, 3, 1, 3, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,229 [1, 0, 0, 0, 0, 1, 1, 1, 1, 2, 5, 0, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [3, 3, 0, 1, 1, 1, 0, 1, 0, 2, 6, 1, 4, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [3, 3, 0, 1, 0, 1, 0, 1, 1, 2, 6, 1, 4, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [3, 3, 0, 1, 1, 1, 1, 1, 1, 2, 6, 1, 4, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [3, 3, 0, 1, 1, 0, 1, 0, 0, 2, 6, 1, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [3, 3, 0, 1, 1, 1, 0, 0, 0, 2, 6, 0, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [3, 3, 0, 1, 1, 1, 1, 0, 1, 2, 0, 1, 3, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [2, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 3, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [2, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 3, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:35:39,230 [3, 3, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 3, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,759 [2, 3, 0, 1, 0, 1, 1, 1, 0, 2, 5, 0, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 3, 0, 0, 1, 0, 1, 0, 1, 0, 6, 1, 4, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 3, 0, 0, 1, 1, 0, 1, 1, 0, 6, 1, 2, 0, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 0, 0, 0, 1, 0, 0, 0, 0, 2, 6, 0, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 3, 0, 0, 1, 1, 1, 0, 1, 0, 6, 0, 2, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [0, 3, 0, 1, 1, 1, 1, 1, 1, 0, 2, 0, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 3, 0, 0, 1, 1, 1, 0, 1, 2, 6, 0, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 3, 0, 0, 0, 1, 1, 1, 1, 0, 6, 0, 4, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 3, 0, 0, 1, 0, 0, 1, 1, 0, 6, 1, 2, 0, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 0, 0, 0, 1, 0, 0, 0, 0, 2, 6, 0, 4, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 3, 0, 0, 1, 0, 1, 0, 1, 0, 6, 1, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:49:53,760 [3, 3, 0, 1, 0, 1, 1, 0, 1, 0, 6, 1, 4, 0, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 15:56:41,188 [2, 1, 0, 1, 0, 0, 1, 1, 1, 1, 6, 0, 4, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,727 [3, 3, 0, 1, 0, 0, 1, 1, 0, 2, 6, 1, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,728 [3, 3, 0, 1, 1, 1, 1, 0, 1, 2, 6, 1, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,728 [3, 3, 0, 1, 1, 0, 1, 0, 1, 2, 6, 1, 4, 0, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,728 [3, 3, 0, 0, 0, 0, 1, 1, 1, 2, 6, 1, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,728 [3, 3, 0, 1, 0, 0, 1, 1, 0, 1, 6, 1, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,728 [3, 3, 0, 1, 0, 1, 1, 1, 0, 2, 6, 1, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,728 [3, 3, 0, 1, 1, 0, 1, 1, 0, 0, 6, 1, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,728 [3, 2, 0, 1, 1, 0, 1, 1, 0, 1, 6, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,728 [3, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 0, 3, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:04:56,728 [1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 4, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:12:09,113 [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,640 [3, 3, 0, 1, 1, 0, 0, 1, 1, 2, 6, 0, 4, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,640 [3, 3, 0, 1, 1, 0, 0, 1, 1, 2, 6, 1, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,640 [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,640 [3, 3, 0, 0, 1, 1, 1, 1, 0, 2, 6, 1, 4, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,640 [0, 3, 0, 1, 1, 1, 1, 1, 1, 2, 6, 0, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,641 [3, 3, 0, 1, 1, 1, 0, 1, 1, 2, 6, 1, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,641 [3, 3, 0, 0, 1, 0, 0, 1, 1, 2, 6, 0, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,641 [3, 3, 0, 0, 0, 1, 0, 1, 1, 0, 6, 1, 4, 1, 1, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,641 [3, 3, 0, 1, 0, 1, 1, 1, 1, 2, 6, 0, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,641 [3, 3, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 4, 1, 1, 1]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:20:19,641 [3, 3, 0, 0, 1, 1, 1, 1, 1, 2, 6, 1, 4, 1, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,429 [3, 3, 0, 1, 1, 0, 1, 1, 0, 2, 6, 1, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [3, 3, 0, 0, 1, 1, 1, 1, 0, 2, 6, 1, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 6, 0, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [3, 3, 0, 0, 1, 1, 0, 1, 0, 2, 6, 1, 4, 1, 1, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [3, 3, 0, 1, 1, 1, 1, 0, 1, 0, 6, 0, 2, 0, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [3, 3, 0, 1, 1, 0, 1, 1, 0, 0, 6, 1, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [3, 3, 0, 1, 1, 1, 1, 1, 0, 2, 6, 1, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [0, 3, 0, 1, 1, 0, 1, 1, 0, 2, 4, 1, 4, 1, 0, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 6, 0, 3, 0, 1, 0]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [3, 1, 0, 0, 1, 1, 1, 1, 0, 0, 2, 1, 4, 0, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
2024-03-22 16:35:47,430 [3, 3, 0, 0, 1, 0, 0, 1, 0, 0, 6, 0, 4, 1, 0, 2]:0.99,0.99,0.99,0.99,0.99,0.99
